Year,Country,Area,MedalType,GDP,MedalCount,game_season
1960,Australia,Oceania,BRONZE,18606562977.050076,6,Summer
1960,Australia,Oceania,GOLD,18606562977.050076,8,Summer
1960,Australia,Oceania,SILVER,18606562977.050076,8,Summer
1960,Austria,Europe,GOLD,6650133914.547951,1,Summer
1960,Austria,Europe,SILVER,6650133914.547951,1,Summer
1960,Belgium,Europe,BRONZE,11810619368.387356,2,Summer
1960,Belgium,Europe,SILVER,11810619368.387356,2,Summer
1960,Canada,North America,SILVER,40563768946.95027,1,Summer
1960,Denmark,Europe,BRONZE,6361166312.9475155,1,Summer
1960,Denmark,Europe,GOLD,6361166312.9475155,2,Summer
1960,Denmark,Europe,SILVER,6361166312.9475155,3,Summer
1960,Ethiopia,Africa,GOLD,1610511693.785427,1,Summer
1960,Finland,Europe,BRONZE,5279011362.127209,3,Summer
1960,Finland,Europe,GOLD,5279011362.127209,1,Summer
1960,Finland,Europe,SILVER,5279011362.127209,1,Summer
1960,France,Europe,BRONZE,62225478000.88224,3,Summer
1960,France,Europe,SILVER,62225478000.88224,2,Summer
1960,Germany,Europe,BRONZE,84310950194.11525,11,Summer
1960,Germany,Europe,GOLD,84310950194.11525,12,Summer
1960,Germany,Europe,SILVER,84310950194.11525,19,Summer
1960,Ghana,Africa,SILVER,1223943661.9718308,1,Summer
1960,Great Britain,Europe,BRONZE,73233967692.10281,12,Summer
1960,Great Britain,Europe,GOLD,73233967692.10281,2,Summer
1960,Great Britain,Europe,SILVER,73233967692.10281,6,Summer
1960,Greece,Europe,GOLD,4335191696.005855,1,Summer
1960,India,Asia,SILVER,37029883876.18387,1,Summer
1960,Iraq,Middle East,BRONZE,1537252191.859759,1,Summer
1960,Islamic Republic of Iran,Middle East,BRONZE,4199134389.903696,3,Summer
1960,Islamic Republic of Iran,Middle East,SILVER,4199134389.903696,1,Summer
1960,Italy,Europe,BRONZE,41915814948.0,13,Summer
1960,Italy,Europe,GOLD,41915814948.0,13,Summer
1960,Italy,Europe,SILVER,41915814948.0,10,Summer
1960,Japan,Asia,BRONZE,47419238274.461945,7,Summer
1960,Japan,Asia,GOLD,47419238274.461945,4,Summer
1960,Japan,Asia,SILVER,47419238274.461945,7,Summer
1960,Mexico,North America,BRONZE,13040000000.0,1,Summer
1960,Morocco,Africa,SILVER,2037154741.9321055,1,Summer
1960,Netherlands,Europe,BRONZE,13263458995.38695,2,Summer
1960,Netherlands,Europe,SILVER,13263458995.38695,1,Summer
1960,New Zealand,Oceania,BRONZE,5536098606.292308,1,Summer
1960,New Zealand,Oceania,GOLD,5536098606.292308,2,Summer
1960,Norway,Europe,GOLD,5197398721.413668,1,Summer
1960,Pakistan,Middle East,BRONZE,3749265014.6997066,1,Summer
1960,Pakistan,Middle East,GOLD,3749265014.6997066,1,Summer
1960,Portugal,Europe,SILVER,3339150157.8560543,1,Summer
1960,Singapore,Asia,SILVER,704751700.3024938,1,Summer
1960,South Africa,Africa,BRONZE,8748596501.0,2,Summer
1960,South Africa,Africa,SILVER,8748596501.0,1,Summer
1960,Spain,Europe,BRONZE,12433394725.215897,1,Summer
1960,Sweden,Europe,BRONZE,15953203852.683084,3,Summer
1960,Sweden,Europe,GOLD,15953203852.683084,1,Summer
1960,Sweden,Europe,SILVER,15953203852.683084,2,Summer
1960,Switzerland,Europe,BRONZE,10412232620.52584,3,Summer
1960,Switzerland,Europe,SILVER,10412232620.52584,3,Summer
1960,Turkey,Middle East,GOLD,7566666666.666666,7,Summer
1960,Turkey,Middle East,SILVER,7566666666.666666,2,Summer
1960,United States of America,North America,BRONZE,541989000000.0,16,Summer
1960,United States of America,North America,GOLD,541989000000.0,34,Summer
1960,United States of America,North America,SILVER,541989000000.0,21,Summer
1960,Venezuela,South America,BRONZE,7663938303.071715,1,Summer
1964,Australia,Oceania,BRONZE,23801123808.17981,10,Summer
1964,Australia,Oceania,GOLD,23801123808.17981,6,Summer
1964,Australia,Oceania,SILVER,23801123808.17981,2,Summer
1964,Bahamas,North America,GOLD,266666666.66666663,1,Summer
1964,Belgium,Europe,BRONZE,16168044450.25225,1,Summer
1964,Belgium,Europe,GOLD,16168044450.25225,2,Summer
1964,Canada,North America,BRONZE,49503663836.0,1,Summer
1964,Canada,North America,GOLD,49503663836.0,1,Summer
1964,Canada,North America,SILVER,49503663836.0,2,Summer
1964,Denmark,Europe,BRONZE,9677400984.901217,3,Summer
1964,Denmark,Europe,GOLD,9677400984.901217,2,Summer
1964,Denmark,Europe,SILVER,9677400984.901217,1,Summer
1964,Ethiopia,Africa,GOLD,1984129185.465532,1,Summer
1964,Finland,Europe,BRONZE,7848288358.0,2,Summer
1964,Finland,Europe,GOLD,7848288358.0,3,Summer
1964,France,Europe,BRONZE,94007851047.36778,6,Summer
1964,France,Europe,GOLD,94007851047.36778,1,Summer
1964,France,Europe,SILVER,94007851047.36778,8,Summer
1964,Germany,Europe,BRONZE,122880200227.83871,18,Summer
1964,Germany,Europe,GOLD,122880200227.83871,10,Summer
1964,Germany,Europe,SILVER,122880200227.83871,22,Summer
1964,Ghana,Africa,BRONZE,1740845070.4225352,1,Summer
1964,Great Britain,Europe,BRONZE,94407558351.16156,2,Summer
1964,Great Britain,Europe,GOLD,94407558351.16156,4,Summer
1964,Great Britain,Europe,SILVER,94407558351.16156,12,Summer
1964,India,Asia,GOLD,56480289940.989944,1,Summer
1964,Ireland,Europe,BRONZE,2851091646.431651,1,Summer
1964,Islamic Republic of Iran,Middle East,BRONZE,5379845647.7013855,2,Summer
1964,Italy,Europe,BRONZE,65569646710.202965,7,Summer
1964,Italy,Europe,GOLD,65569646710.202965,10,Summer
1964,Italy,Europe,SILVER,65569646710.202965,10,Summer
1964,Japan,Asia,BRONZE,87490590817.98027,8,Summer
1964,Japan,Asia,GOLD,87490590817.98027,16,Summer
1964,Japan,Asia,SILVER,87490590817.98027,5,Summer
1964,Kenya,Africa,BRONZE,998759334.4962662,1,Summer
1964,Mexico,North America,BRONZE,20080000000.0,1,Summer
1964,Netherlands,Europe,BRONZE,20202316519.43203,4,Summer
1964,Netherlands,Europe,GOLD,20202316519.43203,2,Summer
1964,Netherlands,Europe,SILVER,20202316519.43203,4,Summer
1964,New Zealand,Oceania,BRONZE,7340766740.941144,2,Summer
1964,New Zealand,Oceania,GOLD,7340766740.941144,3,Summer
1964,Nigeria,Africa,BRONZE,5552931318.827473,1,Summer
1964,Pakistan,Middle East,SILVER,5204955900.881983,1,Summer
1964,Philippines,Asia,SILVER,5953756194.809882,1,Summer
1964,Republic of Korea,Asia,BRONZE,3459019942.7907934,1,Summer
1964,Republic of Korea,Asia,SILVER,3459019942.7907934,2,Summer
1964,Sweden,Europe,BRONZE,22718426804.352917,4,Summer
1964,Sweden,Europe,GOLD,22718426804.352917,2,Summer
1964,Sweden,Europe,SILVER,22718426804.352917,2,Summer
1964,Switzerland,Europe,BRONZE,15833133857.628052,1,Summer
1964,Switzerland,Europe,GOLD,15833133857.628052,1,Summer
1964,Switzerland,Europe,SILVER,15833133857.628052,2,Summer
1964,Trinidad and Tobago,North America,BRONZE,711893367.5552704,2,Summer
1964,Trinidad and Tobago,North America,SILVER,711893367.5552704,1,Summer
1964,Tunisia,Africa,BRONZE,1025866792.1568629,1,Summer
1964,Tunisia,Africa,SILVER,1025866792.1568629,1,Summer
1964,Turkey,Middle East,BRONZE,11177777777.777777,1,Summer
1964,Turkey,Middle East,GOLD,11177777777.777777,2,Summer
1964,Turkey,Middle East,SILVER,11177777777.777777,3,Summer
1964,United States of America,North America,BRONZE,684145000000.0,28,Summer
1964,United States of America,North America,GOLD,684145000000.0,36,Summer
1964,United States of America,North America,SILVER,684145000000.0,26,Summer
1964,Uruguay,South America,BRONZE,1970588235.2941177,1,Summer
1968,Australia,Oceania,BRONZE,32714085234.253635,5,Summer
1968,Australia,Oceania,GOLD,32714085234.253635,5,Summer
1968,Australia,Oceania,SILVER,32714085234.253635,7,Summer
1968,Austria,Europe,BRONZE,12549016578.695044,2,Summer
1968,Austria,Europe,SILVER,12549016578.695044,2,Summer
1968,Belgium,Europe,BRONZE,21654856965.428123,1,Summer
1968,Belgium,Europe,SILVER,21654856965.428123,1,Summer
1968,Cameroon,Africa,SILVER,1046191217.7994168,1,Summer
1968,Canada,North America,BRONZE,72048833006.16019,1,Summer
1968,Canada,North America,GOLD,72048833006.16019,1,Summer
1968,Canada,North America,SILVER,72048833006.16019,3,Summer
1968,Denmark,Europe,BRONZE,13505573866.666666,3,Summer
1968,Denmark,Europe,GOLD,13505573866.666666,1,Summer
1968,Denmark,Europe,SILVER,13505573866.666666,4,Summer
1968,Ethiopia,Africa,GOLD,2619948864.8650637,1,Summer
1968,Ethiopia,Africa,SILVER,2619948864.8650637,1,Summer
1968,Federal Republic of Germany,Europe,BRONZE,155955906530.69864,10,Summer
1968,Federal Republic of Germany,Europe,GOLD,155955906530.69864,5,Summer
1968,Federal Republic of Germany,Europe,SILVER,155955906530.69864,11,Summer
1968,Finland,Europe,BRONZE,8915770472.976006,1,Summer
1968,Finland,Europe,GOLD,8915770472.976006,1,Summer
1968,Finland,Europe,SILVER,8915770472.976006,2,Summer
1968,France,Europe,BRONZE,129785441507.45567,5,Summer
1968,France,Europe,GOLD,129785441507.45567,7,Summer
1968,France,Europe,SILVER,129785441507.45567,3,Summer
1968,Great Britain,Europe,BRONZE,107759910067.88948,3,Summer
1968,Great Britain,Europe,GOLD,107759910067.88948,5,Summer
1968,Great Britain,Europe,SILVER,107759910067.88948,5,Summer
1968,Greece,Europe,BRONZE,10090674766.703152,1,Summer
1968,Hungary,Europe,BRONZE,4870283626.180433,12,Summer
1968,Hungary,Europe,GOLD,4870283626.180433,10,Summer
1968,Hungary,Europe,SILVER,4870283626.180433,10,Summer
1968,India,Asia,BRONZE,53085455870.666664,1,Summer
1968,Islamic Republic of Iran,Middle East,BRONZE,8623172959.898033,2,Summer
1968,Islamic Republic of Iran,Middle East,GOLD,8623172959.898033,2,Summer
1968,Islamic Republic of Iran,Middle East,SILVER,8623172959.898033,1,Summer
1968,Italy,Europe,BRONZE,91275077144.66182,9,Summer
1968,Italy,Europe,GOLD,91275077144.66182,3,Summer
1968,Italy,Europe,SILVER,91275077144.66182,4,Summer
1968,Jamaica,North America,SILVER,1083839132.9286935,1,Summer
1968,Japan,Asia,BRONZE,156897496759.12778,7,Summer
1968,Japan,Asia,GOLD,156897496759.12778,11,Summer
1968,Japan,Asia,SILVER,156897496759.12778,7,Summer
1968,Kenya,Africa,BRONZE,1353295458.6818166,2,Summer
1968,Kenya,Africa,GOLD,1353295458.6818166,3,Summer
1968,Kenya,Africa,SILVER,1353295458.6818166,4,Summer
1968,Mexico,North America,BRONZE,29360000000.0,3,Summer
1968,Mexico,North America,GOLD,29360000000.0,3,Summer
1968,Mexico,North America,SILVER,29360000000.0,3,Summer
1968,Netherlands,Europe,BRONZE,30053405731.016724,1,Summer
1968,Netherlands,Europe,GOLD,30053405731.016724,3,Summer
1968,Netherlands,Europe,SILVER,30053405731.016724,3,Summer
1968,New Zealand,Oceania,BRONZE,5228045647.392999,2,Summer
1968,New Zealand,Oceania,GOLD,5228045647.392999,1,Summer
1968,Norway,Europe,GOLD,10227087165.24143,1,Summer
1968,Norway,Europe,SILVER,10227087165.24143,1,Summer
1968,Pakistan,Middle East,GOLD,8041999160.0,1,Summer
1968,Republic of Korea,Asia,BRONZE,6119394892.0,1,Summer
1968,Republic of Korea,Asia,SILVER,6119394892.0,1,Summer
1968,Sweden,Europe,BRONZE,31323283317.0,1,Summer
1968,Sweden,Europe,GOLD,31323283317.0,2,Summer
1968,Sweden,Europe,SILVER,31323283317.0,1,Summer
1968,Switzerland,Europe,BRONZE,20712102793.802624,4,Summer
1968,Switzerland,Europe,SILVER,20712102793.802624,1,Summer
1968,Tunisia,Africa,BRONZE,1214666666.6666665,1,Summer
1968,Tunisia,Africa,GOLD,1214666666.6666665,1,Summer
1968,Turkey,Middle East,GOLD,17500000000.0,2,Summer
1968,Uganda,Africa,BRONZE,1037379252.4149518,1,Summer
1968,Uganda,Africa,SILVER,1037379252.4149518,1,Summer
1968,United States of America,North America,BRONZE,940225000000.0,34,Summer
1968,United States of America,North America,GOLD,940225000000.0,45,Summer
1968,United States of America,North America,SILVER,940225000000.0,28,Summer
1968,Venezuela,South America,GOLD,10034444444.444445,1,Summer
1972,Australia,Oceania,BRONZE,52040887850.46729,2,Summer
1972,Australia,Oceania,GOLD,52040887850.46729,8,Summer
1972,Australia,Oceania,SILVER,52040887850.46729,7,Summer
1972,Austria,Europe,BRONZE,22059612476.93315,2,Summer
1972,Austria,Europe,SILVER,22059612476.93315,1,Summer
1972,Belgium,Europe,SILVER,37209418018.51343,2,Summer
1972,Canada,North America,BRONZE,113463848873.6236,3,Summer
1972,Canada,North America,SILVER,113463848873.6236,2,Summer
1972,Colombia,South America,BRONZE,8671358732.684858,2,Summer
1972,Colombia,South America,SILVER,8671358732.684858,1,Summer
1972,Cuba,North America,BRONZE,8135150891.920252,4,Summer
1972,Cuba,North America,GOLD,8135150891.920252,3,Summer
1972,Cuba,North America,SILVER,8135150891.920252,1,Summer
1972,Denmark,Europe,GOLD,23232379951.937607,1,Summer
1972,Ethiopia,Africa,BRONZE,3520252938.3216524,2,Summer
1972,Federal Republic of Germany,Europe,BRONZE,299801542047.4759,16,Summer
1972,Federal Republic of Germany,Europe,GOLD,299801542047.4759,13,Summer
1972,Federal Republic of Germany,Europe,SILVER,299801542047.4759,11,Summer
1972,Finland,Europe,BRONZE,14743186119.873816,4,Summer
1972,Finland,Europe,GOLD,14743186119.873816,3,Summer
1972,Finland,Europe,SILVER,14743186119.873816,1,Summer
1972,France,Europe,BRONZE,203494148244.47333,7,Summer
1972,France,Europe,GOLD,203494148244.47333,2,Summer
1972,France,Europe,SILVER,203494148244.47333,4,Summer
1972,Ghana,Africa,BRONZE,2116541353.3834584,1,Summer
1972,Great Britain,Europe,BRONZE,169965034965.03497,9,Summer
1972,Great Britain,Europe,GOLD,169965034965.03497,4,Summer
1972,Great Britain,Europe,SILVER,169965034965.03497,5,Summer
1972,Greece,Europe,SILVER,16885511363.636364,2,Summer
1972,Hungary,Europe,BRONZE,7355242314.224068,16,Summer
1972,Hungary,Europe,GOLD,7355242314.224068,6,Summer
1972,Hungary,Europe,SILVER,7355242314.224068,13,Summer
1972,India,Asia,BRONZE,71464700666.98688,1,Summer
1972,Islamic Republic of Iran,Middle East,BRONZE,17153463263.108646,1,Summer
1972,Islamic Republic of Iran,Middle East,SILVER,17153463263.108646,2,Summer
1972,Italy,Europe,BRONZE,145260039840.63745,10,Summer
1972,Italy,Europe,GOLD,145260039840.63745,5,Summer
1972,Italy,Europe,SILVER,145260039840.63745,3,Summer
1972,Jamaica,North America,BRONZE,1875146587.4442968,1,Summer
1972,Japan,Asia,BRONZE,324933841268.5847,8,Summer
1972,Japan,Asia,GOLD,324933841268.5847,13,Summer
1972,Japan,Asia,SILVER,324933841268.5847,8,Summer
1972,Kenya,Africa,BRONZE,2107279157.0883372,4,Summer
1972,Kenya,Africa,GOLD,2107279157.0883372,2,Summer
1972,Kenya,Africa,SILVER,2107279157.0883372,3,Summer
1972,Mexico,North America,SILVER,45200000000.0,1,Summer
1972,Netherlands,Europe,BRONZE,54706557264.48778,1,Summer
1972,Netherlands,Europe,GOLD,54706557264.48778,3,Summer
1972,Netherlands,Europe,SILVER,54706557264.48778,1,Summer
1972,New Zealand,Oceania,BRONZE,9567331064.657269,1,Summer
1972,New Zealand,Oceania,GOLD,9567331064.657269,1,Summer
1972,New Zealand,Oceania,SILVER,9567331064.657269,1,Summer
1972,Niger,Africa,BRONZE,742779660.8186927,1,Summer
1972,Nigeria,Africa,BRONZE,12274416017.797552,1,Summer
1972,Norway,Europe,BRONZE,17358610849.70098,1,Summer
1972,Norway,Europe,GOLD,17358610849.70098,2,Summer
1972,Norway,Europe,SILVER,17358610849.70098,1,Summer
1972,Pakistan,Middle East,SILVER,9415016360.0,1,Summer
1972,Republic of Korea,Asia,SILVER,10862211760.825178,1,Summer
1972,Spain,Europe,BRONZE,59132415221.330574,1,Summer
1972,Sweden,Europe,BRONZE,48954145808.83588,6,Summer
1972,Sweden,Europe,GOLD,48954145808.83588,4,Summer
1972,Sweden,Europe,SILVER,48954145808.83588,6,Summer
1972,Switzerland,Europe,SILVER,36844318854.0,3,Summer
1972,Tunisia,Africa,SILVER,2237556148.510846,1,Summer
1972,Turkey,Middle East,SILVER,20650000000.0,1,Summer
1972,Uganda,Africa,GOLD,1490970180.596388,1,Summer
1972,Uganda,Africa,SILVER,1490970180.596388,1,Summer
1972,United States of America,North America,BRONZE,1279110000000.0,30,Summer
1972,United States of America,North America,GOLD,1279110000000.0,33,Summer
1972,United States of America,North America,SILVER,1279110000000.0,31,Summer
1976,Australia,Oceania,BRONZE,105059356494.42484,4,Summer
1976,Australia,Oceania,SILVER,105059356494.42484,1,Summer
1976,Austria,Europe,BRONZE,42959976221.52335,1,Summer
1976,Belgium,Europe,BRONZE,71113882967.60712,3,Summer
1976,Belgium,Europe,SILVER,71113882967.60712,3,Summer
1976,Bermuda,North America,BRONZE,386300000.0,1,Summer
1976,Canada,North America,BRONZE,207271612576.0649,6,Summer
1976,Canada,North America,SILVER,207271612576.0649,5,Summer
1976,Cuba,North America,BRONZE,13789579902.557858,3,Summer
1976,Cuba,North America,GOLD,13789579902.557858,6,Summer
1976,Cuba,North America,SILVER,13789579902.557858,4,Summer
1976,Denmark,Europe,BRONZE,44575892473.118286,2,Summer
1976,Denmark,Europe,GOLD,44575892473.118286,1,Summer
1976,Federal Republic of Germany,Europe,BRONZE,519754453161.4106,17,Summer
1976,Federal Republic of Germany,Europe,GOLD,519754453161.4106,10,Summer
1976,Federal Republic of Germany,Europe,SILVER,519754453161.4106,12,Summer
1976,Finland,Europe,GOLD,31849513771.34944,4,Summer
1976,Finland,Europe,SILVER,31849513771.34944,2,Summer
1976,France,Europe,BRONZE,372319038514.0672,4,Summer
1976,France,Europe,GOLD,372319038514.0672,2,Summer
1976,France,Europe,SILVER,372319038514.0672,3,Summer
1976,Great Britain,Europe,BRONZE,232614555256.0647,5,Summer
1976,Great Britain,Europe,GOLD,232614555256.0647,3,Summer
1976,Great Britain,Europe,SILVER,232614555256.0647,5,Summer
1976,Hungary,Europe,BRONZE,13192437321.244184,13,Summer
1976,Hungary,Europe,GOLD,13192437321.244184,4,Summer
1976,Hungary,Europe,SILVER,13192437321.244184,5,Summer
1976,Islamic Republic of Iran,Middle East,BRONZE,68055295080.75381,1,Summer
1976,Islamic Republic of Iran,Middle East,SILVER,68055295080.75381,1,Summer
1976,Italy,Europe,BRONZE,224717278436.84576,4,Summer
1976,Italy,Europe,GOLD,224717278436.84576,2,Summer
1976,Italy,Europe,SILVER,224717278436.84576,7,Summer
1976,Jamaica,North America,GOLD,2966042856.042856,1,Summer
1976,Jamaica,North America,SILVER,2966042856.042856,1,Summer
1976,Japan,Asia,BRONZE,598883902155.6049,10,Summer
1976,Japan,Asia,GOLD,598883902155.6049,9,Summer
1976,Japan,Asia,SILVER,598883902155.6049,6,Summer
1976,Mexico,North America,BRONZE,88875923765.07196,1,Summer
1976,Mexico,North America,GOLD,88875923765.07196,1,Summer
1976,Netherlands,Europe,BRONZE,109168720620.10336,3,Summer
1976,Netherlands,Europe,SILVER,109168720620.10336,2,Summer
1976,New Zealand,Oceania,BRONZE,13604832424.006235,1,Summer
1976,New Zealand,Oceania,GOLD,13604832424.006235,2,Summer
1976,New Zealand,Oceania,SILVER,13604832424.006235,1,Summer
1976,Norway,Europe,GOLD,35942270686.337395,1,Summer
1976,Norway,Europe,SILVER,35942270686.337395,1,Summer
1976,Pakistan,Middle East,BRONZE,13168080808.080809,1,Summer
1976,Portugal,Europe,SILVER,20332831564.98674,2,Summer
1976,Puerto Rico,North America,BRONZE,8968600000.0,1,Summer
1976,Republic of Korea,Asia,BRONZE,29902479338.842976,4,Summer
1976,Republic of Korea,Asia,GOLD,29902479338.842976,1,Summer
1976,Republic of Korea,Asia,SILVER,29902479338.842976,1,Summer
1976,Spain,Europe,SILVER,118507184779.90549,2,Summer
1976,Sweden,Europe,GOLD,89362071672.90341,4,Summer
1976,Sweden,Europe,SILVER,89362071672.90341,1,Summer
1976,Switzerland,Europe,BRONZE,68476524643.94303,2,Summer
1976,Switzerland,Europe,GOLD,68476524643.94303,1,Summer
1976,Switzerland,Europe,SILVER,68476524643.94303,1,Summer
1976,Thailand,Asia,BRONZE,16985208648.211235,1,Summer
1976,Trinidad and Tobago,North America,GOLD,2500410583.791773,1,Summer
1976,United States of America,North America,BRONZE,1873410000000.0,25,Summer
1976,United States of America,North America,GOLD,1873410000000.0,34,Summer
1976,United States of America,North America,SILVER,1873410000000.0,35,Summer
1976,Venezuela,South America,SILVER,31419534883.720932,1,Summer
1980,Australia,Oceania,BRONZE,149985515320.33426,5,Summer
1980,Australia,Oceania,GOLD,149985515320.33426,2,Summer
1980,Australia,Oceania,SILVER,149985515320.33426,2,Summer
1980,Austria,Europe,BRONZE,82058912997.23463,1,Summer
1980,Austria,Europe,GOLD,82058912997.23463,1,Summer
1980,Austria,Europe,SILVER,82058912997.23463,2,Summer
1980,Belgium,Europe,GOLD,126829314388.19148,1,Summer
1980,Bulgaria,Europe,BRONZE,19839230769.23077,17,Summer
1980,Bulgaria,Europe,GOLD,19839230769.23077,8,Summer
1980,Bulgaria,Europe,SILVER,19839230769.23077,16,Summer
1980,Cuba,North America,BRONZE,19912889861.11111,5,Summer
1980,Cuba,North America,GOLD,19912889861.11111,8,Summer
1980,Cuba,North America,SILVER,19912889861.11111,7,Summer
1980,Denmark,Europe,BRONZE,71127528699.94144,2,Summer
1980,Denmark,Europe,GOLD,71127528699.94144,2,Summer
1980,Denmark,Europe,SILVER,71127528699.94144,1,Summer
1980,Ethiopia,Africa,BRONZE,7012585454.122029,2,Summer
1980,Ethiopia,Africa,GOLD,7012585454.122029,2,Summer
1980,Finland,Europe,BRONZE,53645202422.696846,4,Summer
1980,Finland,Europe,GOLD,53645202422.696846,3,Summer
1980,Finland,Europe,SILVER,53645202422.696846,1,Summer
1980,France,Europe,BRONZE,701288419745.4207,3,Summer
1980,France,Europe,GOLD,701288419745.4207,6,Summer
1980,France,Europe,SILVER,701288419745.4207,5,Summer
1980,Great Britain,Europe,BRONZE,564947710899.3726,9,Summer
1980,Great Britain,Europe,GOLD,564947710899.3726,5,Summer
1980,Great Britain,Europe,SILVER,564947710899.3726,7,Summer
1980,Greece,Europe,BRONZE,56829664268.58514,2,Summer
1980,Greece,Europe,GOLD,56829664268.58514,1,Summer
1980,Guyana,South America,BRONZE,603200000.0,1,Summer
1980,Hungary,Europe,BRONZE,23041569234.97921,15,Summer
1980,Hungary,Europe,GOLD,23041569234.97921,7,Summer
1980,Hungary,Europe,SILVER,23041569234.97921,10,Summer
1980,India,Asia,GOLD,186328579302.06827,1,Summer
1980,Ireland,Europe,BRONZE,21747855640.07121,1,Summer
1980,Ireland,Europe,SILVER,21747855640.07121,1,Summer
1980,Italy,Europe,BRONZE,477256775943.92944,4,Summer
1980,Italy,Europe,GOLD,477256775943.92944,8,Summer
1980,Italy,Europe,SILVER,477256775943.92944,3,Summer
1980,Jamaica,North America,BRONZE,2679379371.5126133,3,Summer
1980,Mexico,North America,BRONZE,205577055465.99277,3,Summer
1980,Mexico,North America,SILVER,205577055465.99277,1,Summer
1980,Netherlands,Europe,BRONZE,195152092662.3809,2,Summer
1980,Netherlands,Europe,SILVER,195152092662.3809,1,Summer
1980,Spain,Europe,BRONZE,232766822928.75375,2,Summer
1980,Spain,Europe,GOLD,232766822928.75375,1,Summer
1980,Spain,Europe,SILVER,232766822928.75375,3,Summer
1980,Sweden,Europe,BRONZE,142092068280.6885,6,Summer
1980,Sweden,Europe,GOLD,142092068280.6885,3,Summer
1980,Sweden,Europe,SILVER,142092068280.6885,3,Summer
1980,Switzerland,Europe,GOLD,122557843886.13716,2,Summer
1980,Uganda,Africa,SILVER,1244610000.0,1,Summer
1980,United Republic of Tanzania,Africa,SILVER,11409228086.757168,2,Summer
1980,Venezuela,South America,SILVER,59116511627.906975,1,Summer
1980,Zimbabwe,Africa,GOLD,6678868200.0,1,Summer
1984,Algeria,Africa,BRONZE,53698548293.07447,2,Summer
1984,Australia,Oceania,BRONZE,193518998163.39615,12,Summer
1984,Australia,Oceania,GOLD,193518998163.39615,4,Summer
1984,Australia,Oceania,SILVER,193518998163.39615,8,Summer
1984,Austria,Europe,BRONZE,67985344886.871605,1,Summer
1984,Austria,Europe,GOLD,67985344886.871605,1,Summer
1984,Austria,Europe,SILVER,67985344886.871605,1,Summer
1984,Belgium,Europe,BRONZE,83349530159.17342,2,Summer
1984,Belgium,Europe,GOLD,83349530159.17342,1,Summer
1984,Belgium,Europe,SILVER,83349530159.17342,1,Summer
1984,Cameroon,Africa,BRONZE,7311938026.367127,1,Summer
1984,Canada,North America,BRONZE,356718400123.5426,16,Summer
1984,Canada,North America,GOLD,356718400123.5426,10,Summer
1984,Canada,North America,SILVER,356718400123.5426,18,Summer
1984,Colombia,South America,SILVER,38253120737.96712,1,Summer
1984,Côte d'Ivoire,Africa,SILVER,6841639247.0,1,Summer
1984,Denmark,Europe,BRONZE,59105236853.79372,3,Summer
1984,Denmark,Europe,SILVER,59105236853.79372,3,Summer
1984,Dominican Republic,North America,BRONZE,11594000000.0,1,Summer
1984,Egypt,Africa,SILVER,33971188991.614704,1,Summer
1984,Federal Republic of Germany,Europe,BRONZE,725111123634.1145,23,Summer
1984,Federal Republic of Germany,Europe,GOLD,725111123634.1145,17,Summer
1984,Federal Republic of Germany,Europe,SILVER,725111123634.1145,19,Summer
1984,Finland,Europe,BRONZE,52888800949.74278,6,Summer
1984,Finland,Europe,GOLD,52888800949.74278,4,Summer
1984,Finland,Europe,SILVER,52888800949.74278,2,Summer
1984,France,Europe,BRONZE,530683779929.4453,16,Summer
1984,France,Europe,GOLD,530683779929.4453,5,Summer
1984,France,Europe,SILVER,530683779929.4453,7,Summer
1984,Great Britain,Europe,BRONZE,461487000000.0,21,Summer
1984,Great Britain,Europe,GOLD,461487000000.0,5,Summer
1984,Great Britain,Europe,SILVER,461487000000.0,11,Summer
1984,Greece,Europe,BRONZE,48020024183.79686,1,Summer
1984,Greece,Europe,SILVER,48020024183.79686,1,Summer
1984,Iceland,Europe,BRONZE,2864441387.405068,1,Summer
1984,Ireland,Europe,SILVER,20106648454.840363,1,Summer
1984,Italy,Europe,BRONZE,437887689001.5429,12,Summer
1984,Italy,Europe,GOLD,437887689001.5429,14,Summer
1984,Italy,Europe,SILVER,437887689001.5429,6,Summer
1984,Jamaica,North America,BRONZE,2373564549.493203,2,Summer
1984,Jamaica,North America,SILVER,2373564549.493203,1,Summer
1984,Japan,Asia,BRONZE,1345824500836.7627,14,Summer
1984,Japan,Asia,GOLD,1345824500836.7627,10,Summer
1984,Japan,Asia,SILVER,1345824500836.7627,7,Summer
1984,Kenya,Africa,BRONZE,6191437070.184111,2,Summer
1984,Kenya,Africa,GOLD,6191437070.184111,1,Summer
1984,Mexico,North America,BRONZE,184230754105.3936,1,Summer
1984,Mexico,North America,GOLD,184230754105.3936,2,Summer
1984,Mexico,North America,SILVER,184230754105.3936,3,Summer
1984,Morocco,Africa,GOLD,14824667954.36736,2,Summer
1984,Netherlands,Europe,BRONZE,143912664148.35165,6,Summer
1984,Netherlands,Europe,GOLD,143912664148.35165,5,Summer
1984,Netherlands,Europe,SILVER,143912664148.35165,2,Summer
1984,New Zealand,Oceania,BRONZE,21665975318.884163,2,Summer
1984,New Zealand,Oceania,GOLD,21665975318.884163,8,Summer
1984,New Zealand,Oceania,SILVER,21665975318.884163,1,Summer
